date,keyword,level_last,mean_w,slope_w,z_last,lift_vs_mean_w,lift_vs_ref,momentum_1,momentum_7,coefvar_w,days_since_peak,peak,peak_gini,burstiness,trend_strength,seasonality_strength,lift_vs_cohort_med,corr_with_cohort_med,future_mean_7d,future_max_7d,future_sum_7d,growth_label_metric,target
2021-09-05,film festival,1.0,0.07142857142857142,0.007662835249042145,6.4031241954328495,12.999999818000004,20.49999955925001,1.0,1.0,3.6717136467867437,13.0,1.0,0.9534883515930237,0.0,5.884663476019739e-06,1.8388728186283756e-06,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-09-12,film festival,0.0,0.07142857142857142,0.006568144499178982,-0.22086305110091262,-0.9999999860000002,-0.9999999780000005,-1.0,0.0,3.6717136467867437,14.0,1.0,0.9545454335454551,0.0,7.744056102727697e-25,7.405865653966181e-25,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-09-19,film festival,0.0,0.07142857142857142,0.005473453749315819,-0.21821788918837332,-0.9999999860000002,-0.9999999775000005,0.0,0.0,3.6717136467867437,15.0,1.0,0.955555534055556,0.0,2.971793811578819e-05,9.724554403569916e-06,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-09-26,film festival,0.0,0.07142857142857142,0.004378762999452654,-0.21566554536036522,-0.9999999860000002,-0.9999999770000005,0.0,0.0,3.6717136467867437,16.0,1.0,0.9565217171304353,0.0,5.393722572287234e-11,5.603453712577601e-11,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-10-03,film festival,0.0,0.07142857142857142,0.0032840722495894904,-0.21320071531015586,-0.9999999860000002,-0.9999999765000006,0.0,0.0,3.6717136467867437,17.0,1.0,0.9574467860106389,0.0,4.1360143073411326e-06,1.301720649856965e-06,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-10-10,film festival,0.0,0.07142857142857142,0.002189381499726327,-0.21081850963344745,-0.9999999860000002,-0.9999999760000006,0.0,0.0,3.6717136467867437,18.0,1.0,0.9583333103333339,0.0,7.181300008272701e-05,1.854597541738623e-05,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-10-17,film festival,0.0,0.07142857142857142,0.0010946907498631635,-0.2085144130135965,-0.9999999860000002,-0.9999999755000006,0.0,0.0,3.6717136467867437,19.0,1.0,0.9591836499693883,0.0,5.1422918034682796e-24,1.2137951932897675e-23,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-10-24,film festival,0.0,0.07142857142857142,-2.4307017506845245e-19,-0.2062842482092055,-0.9999999860000002,-0.9999999750000006,0.0,-1.0,3.6717136467867437,20.0,1.0,0.9599999760000005,0.0,0.021540806245444032,0.013578863519590265,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-10-31,film festival,0.0,0.07142857142857142,-0.0010946907498631628,-0.2041241441902648,-0.9999999860000002,-0.9999999745000007,0.0,0.0,3.6717136467867437,21.0,1.0,0.9607842892254909,0.0,9.73628007071756e-07,1.5699864835297558e-06,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-11-07,film festival,0.0,0.07142857142857142,-0.0021893814997263283,-0.20203050786962584,-0.9999999860000002,-0.9999999740000007,0.0,0.0,3.6717136467867437,22.0,1.0,0.9615384365384622,0.0,0.025325189324317907,0.01026087420015222,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-11-14,film festival,0.0,0.07142857142857142,-0.0032840722495894904,-0.19999999896,-0.9999999860000002,-0.9999999735000007,0.0,0.0,3.6717136467867437,23.0,1.0,0.962264125443397,0.0,0.014307847452891419,0.008829040853104757,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-11-21,film festival,0.0,0.07142857142857142,-0.004378762999452654,-0.19802950755611917,-0.9999999860000002,-0.9999999730000008,0.0,0.0,3.6717136467867437,24.0,1.0,0.9629629369629638,0.0,0.00023708737177943252,8.852057582269935e-05,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-11-28,film festival,0.0,0.07142857142857142,-0.005473453749315817,-0.1961161340997225,-0.9999999860000002,-0.9999999725000007,0.0,0.0,3.6717136467867437,25.0,1.0,0.9636363371363643,0.0,0.004524269101815632,0.00254868810512035,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-12-05,film festival,0.0,0.07142857142857142,-0.006568144499178981,-0.19425717143371696,-0.9999999860000002,-0.9999999720000008,0.0,0.0,3.6717136467867437,26.0,1.0,0.9642856872857151,0.0,0.010528336974059502,0.0038224152037988155,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-12-12,film festival,0.0,0.07142857142857142,-0.007662835249042145,-0.1924500886928382,-0.9999999860000002,-0.9999999715000009,0.0,0.0,3.6717136467867437,27.0,1.0,0.9649122532017551,0.0,0.24191205699885115,0.0038117598177600663,,,0.0,0.0,0.0,-0.9999999860000002,0
2021-12-19,film festival,0.0,0.03571428571428571,-0.0008210180623973729,-0.19069251681275481,-0.9999999720000008,-0.9999999710000008,0.0,0.0,5.291502473967112,28.0,1.0,0.9655172133793112,0.0,0.0007601320609107604,0.0004338478978306913,,,0.0,0.0,0.0,-0.9999999720000008,0
2021-12-26,film festival,0.0,0.03571428571428571,-0.0013683634373289548,-0.1889822354688993,-0.9999999720000008,-0.9999999705000009,0.0,0.0,5.291502473967112,29.0,1.0,0.9661016664152551,0.0,0.001054331590207494,0.0005859442665719107,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-01-02,film festival,0.0,0.03571428571428571,-0.0019157088122605367,-0.1873171612812511,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,30.0,1.0,0.9666666376666676,0.0,0.0026007454858899977,0.0033313618437663902,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-01-09,film festival,0.0,0.03571428571428571,-0.0024630541871921183,-0.18569533714256914,-0.9999999720000008,-0.9999999695000009,0.0,0.0,5.291502473967112,31.0,1.0,0.9672130852540992,0.0,0.0263041092927931,0.009630446899766963,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-01-16,film festival,0.0,0.03571428571428571,-0.0030103995621237,-0.18411492254576642,-0.9999999720000008,-0.999999969000001,0.0,0.0,5.291502473967112,32.0,1.0,0.967741905483872,0.0,0.01233266764199093,0.014138247249079664,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-01-23,film festival,0.0,0.03571428571428571,-0.0035577449370552817,-0.18257418480172205,-0.9999999720000008,-0.9999999685000011,0.0,0.0,5.291502473967112,33.0,1.0,0.9682539377539693,0.0,0.02747445922507662,0.03272549562349151,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-01-30,film festival,0.0,0.03571428571428571,-0.004105090311986864,-0.18107149105225018,-0.9999999720000008,-0.999999968000001,0.0,0.0,5.291502473967112,34.0,1.0,0.968749969000001,0.0,0.02969297686427272,0.02716362412985577,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-02-06,film festival,0.0,0.03571428571428571,-0.004652435686918446,-0.17960530099451685,-0.9999999720000008,-0.9999999675000011,0.0,0.0,5.291502473967112,35.0,1.0,0.9692307377307703,0.0,0.03506308448869129,0.04616954370706918,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-02-13,film festival,0.0,0.03571428571428571,-0.005199781061850028,-0.1781741602432036,-0.9999999720000008,-0.9999999670000012,0.0,0.0,5.291502473967112,36.0,1.0,0.9696969376969707,0.0,0.9999999659687515,5.793606556440898e-07,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-02-20,film festival,0.0,0.03571428571428571,-0.00574712643678161,-0.17677669426538686,-0.9999999720000008,-0.9999999665000011,0.0,0.0,5.291502473967112,37.0,1.0,0.9701492212313444,0.0,2.411344842263022e-06,5.65376985518512e-07,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-02-27,film festival,0.0,0.03571428571428571,-0.006294471811713193,-0.17541160283063661,-0.9999999720000008,-0.9999999660000012,0.0,0.0,5.291502473967112,38.0,1.0,0.9705882022941187,0.0,1.6309969266607665e-05,7.944092739806706e-06,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-03-06,film festival,0.0,0.03571428571428571,-0.0068418171866447735,-0.17407765492539484,-0.9999999720000008,-0.9999999655000013,0.0,0.0,5.291502473967112,39.0,1.0,0.9710144592536243,0.0,0.9968876518426544,0.40358025609037484,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-03-13,film festival,0.0,0.03571428571428571,-0.007389162561576354,-0.17277368408642127,-0.9999999720000008,-0.9999999650000012,0.0,0.0,5.291502473967112,40.0,1.0,0.9714285374285727,0.0,0.9998882284311492,0.7112245422195305,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-03-20,film festival,0.0,0.0,0.0,-0.17149858411309704,,-0.9999999645000013,0.0,0.0,0.0,41.0,1.0,0.9718309514154941,0.0,0.9998893679515592,0.7110756066453275,,,0.0,0.0,0.0,0.0,0
2022-03-27,film festival,0.0,0.0,0.0,-0.17025130512276426,,-0.9999999640000014,0.0,0.0,0.0,42.0,1.0,0.9722221872222234,0.0,0.9998752203524444,0.7233715921325929,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-04-03,film festival,0.0,0.0,0.0,-0.1690308499171319,,-0.9999999635000013,0.0,0.0,0.0,43.0,1.0,0.9726027042260287,0.0,0.9906184738713896,0.2543915314497891,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-04-10,film festival,0.0,0.0,0.0,-0.1678362706311688,,-0.9999999630000014,0.0,0.0,0.0,44.0,1.0,0.9729729369729743,0.0,0.9954224222576744,0.33689538397636243,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-04-17,film festival,0.0,0.0,0.0,-0.1666666656388889,,-0.9999999625000014,0.0,0.0,0.0,45.0,1.0,0.9733332968333347,0.0,0.20384434634156767,0.08431859768676614,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-04-24,film festival,0.0,0.0,0.0,-0.16552117669307634,,-0.9999999620000015,0.0,0.0,0.0,46.0,1.0,0.9736841735263172,0.0,0.9998573380521424,0.7237279819652525,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-05-01,film festival,0.0,0.0,0.0,-0.16439898627833024,,-0.9999999615000015,0.0,0.0,0.0,47.0,1.0,0.9740259365259755,0.0,0.9998947138060564,0.7036024665343328,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-05-08,film festival,0.0,0.0,0.0,-0.16329931515887852,,-0.9999999610000015,0.0,0.0,0.0,48.0,1.0,0.9743589363589757,0.0,0.9999628835904883,0.681052279206518,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-05-15,film festival,0.0,0.0,0.0,-0.16222142010444673,,-0.9999999605000016,0.0,0.0,0.0,49.0,1.0,0.974683505803799,0.0,0.999973323936379,0.7134295391688716,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-05-22,film festival,0.0,0.0,0.0,-0.16116459177910206,,-0.9999999600000016,0.0,0.0,0.0,50.0,1.0,0.9749999610000015,0.0,0.9984584568977365,0.9950409449765084,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-05-29,film festival,0.0,0.0,0.0,-0.16012815277944611,,-0.9999999595000016,0.0,0.0,0.0,51.0,1.0,0.9753086024753103,0.0,7.261441470463598e-09,1.4719862574299132e-08,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-06-05,film festival,0.0,0.0,0.0,-0.15911145580982955,,-0.9999999590000017,0.0,0.0,0.0,52.0,1.0,0.9756097160975626,0.0,0.9999800798202029,0.9999571711039649,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-06-12,film festival,0.0,0.0,0.0,-0.158113881983419,,-0.9999999585000018,0.0,0.0,0.0,53.0,1.0,0.975903573957833,0.0,0.9999567651091137,0.6651681374771184,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-06-19,film festival,0.0,0.0,0.0,-0.15713483923898589,,-0.9999999580000017,0.0,0.0,0.0,54.0,1.0,0.9761904351904779,0.0,0.9996121831402647,0.9981175711291881,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-06-26,film festival,0.0,0.0,0.0,-0.1561737608642158,,-0.9999999575000018,0.0,0.0,0.0,55.0,1.0,0.9764705467352958,0.0,0.9999477765373227,0.6655551134094883,,,0.07142857142857142,1.0,1.0,71428571.42857142,1
2022-07-03,film festival,1.0,0.03571428571428571,0.007389162561576354,6.442049320862562,26.999999244000023,27.66666587355558,1.0,1.0,5.291502473967112,56.0,1.0,0.9651162514031015,0.0,0.9999340511339936,0.5244577970506642,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-07-10,film festival,0.0,0.03571428571428571,0.006841817186644773,-0.19011727412119875,-0.9999999720000008,-0.9999999710000008,-1.0,0.0,5.291502473967112,57.0,1.0,0.9655172133793112,0.0,0.9997685900563502,0.6845668265024777,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-07-17,film festival,0.0,0.03571428571428571,0.006294471811713191,-0.1889822354688993,-0.9999999720000008,-0.9999999706666676,0.0,0.0,5.291502473967112,58.0,1.0,0.9659090625757585,0.0,0.9997525587027603,0.8030536653304526,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-07-24,film festival,0.0,0.03571428571428571,0.005747126436781608,-0.18786728629025073,-0.9999999720000008,-0.9999999703333342,0.0,0.0,5.291502473967112,59.0,1.0,0.9662921061647949,0.0,0.9983398244782484,0.29316132690675756,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-07-31,film festival,0.0,0.03571428571428571,0.0051997810618500265,-0.1867718408745234,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,60.0,1.0,0.9666666376666675,0.0,0.9949888147983015,0.3596336403523078,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-08-07,film festival,0.0,0.03571428571428571,0.004652435686918444,-0.1856953371425691,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,61.0,1.0,0.9670329376996345,0.0,0.9789258839083543,0.8257231368446833,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-08-14,film festival,0.0,0.03571428571428571,0.004105090311986863,-0.18463723543490823,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,62.0,1.0,0.9673912746811604,0.0,0.9998537971211644,0.6944688607904616,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-08-21,film festival,0.0,0.03571428571428571,0.003557744937055283,-0.18359701737492348,-0.9999999720000008,-0.999999970000001,0.0,-1.0,5.291502473967112,63.0,1.0,0.967741905483872,0.0,0.04590111107701719,0.26148281425159153,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-08-28,film festival,0.0,0.03571428571428571,0.0030103995621237004,-0.182574184801722,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,64.0,1.0,0.9680850760496463,0.0,0.9998705976204992,0.9975160688051655,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-09-04,film festival,0.0,0.03571428571428571,0.0024630541871921187,-0.1815682587676737,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,65.0,1.0,0.9684210219649132,0.0,0.9975607381236247,0.9898884756467294,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-09-11,film festival,0.0,0.03571428571428571,0.0019157088122605367,-0.18057877859604513,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,66.0,1.0,0.968749969000001,0.0,0.9999627448042937,0.9998543965229583,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-09-18,film festival,0.0,0.03571428571428571,0.0013683634373289548,-0.17960530099451685,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,67.0,1.0,0.9690721336151212,0.0,0.9681809118920549,0.32407545824671385,,,0.0,0.0,0.0,-0.9999999720000008,0
2022-09-25,film festival,0.0,0.03571428571428571,0.0008210180623973727,-0.1786473992207092,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,68.0,1.0,0.9693877234353753,0.0,0.9999827252566348,0.9996572221817291,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-10-02,film festival,0.0,0.03571428571428571,0.00027367268746579087,-0.17770466229614876,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,69.0,1.0,0.9696969376969707,0.0,0.999976617099538,0.9990947381421679,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-10-09,film festival,0.0,0.03571428571428571,-0.00027367268746579103,-0.1767766942653869,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,70.0,1.0,0.9699999676666677,0.0,0.9998877816341011,0.6341907049354157,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-10-16,film festival,0.0,0.03571428571428571,-0.0008210180623973729,-0.17586311349723693,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,71.0,1.0,0.9702969970363047,0.0,0.9958125131118555,0.976947898676669,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-10-23,film festival,0.0,0.03571428571428571,-0.0013683634373289548,-0.17496355202532904,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,72.0,1.0,0.9705882022941188,0.0,0.9989158546971392,0.9532905294574321,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-10-30,film festival,0.0,0.03571428571428571,-0.0019157088122605367,-0.17407765492539481,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,73.0,1.0,0.9708737530744348,0.0,0.9999960168915921,0.9999757634904728,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-11-06,film festival,0.0,0.03571428571428571,-0.0024630541871921183,-0.17320507972688778,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,74.0,1.0,0.9711538124871807,0.0,0.9999034068717965,0.9997677866504917,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-11-13,film festival,0.0,0.03571428571428571,-0.0030103995621237,-0.17234549585672485,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,75.0,1.0,0.9714285374285726,0.0,0.9999662468550586,0.999917649083977,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-11-20,film festival,0.0,0.03571428571428571,-0.0035577449370552817,-0.17149858411309704,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,76.0,1.0,0.9716980788742151,0.0,0.999996342832215,0.9999920297436503,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-11-27,film festival,0.0,0.03571428571428571,-0.004105090311986864,-0.17066403616744608,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,77.0,1.0,0.9719625821557645,0.0,0.9999997446750188,0.999999440551272,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-12-04,film festival,0.0,0.03571428571428571,-0.004652435686918446,-0.1698415540928432,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,78.0,1.0,0.9722221872222235,0.0,0.9999846321033282,0.9999664720776084,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-12-11,film festival,0.0,0.03571428571428571,-0.005199781061850028,-0.16903084991713188,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,79.0,1.0,0.9724770288868515,0.0,0.9999220060543732,0.9998214039761527,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-12-18,film festival,0.0,0.03571428571428571,-0.00574712643678161,-0.16823164519931144,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,80.0,1.0,0.9727272370606073,0.0,0.9999998476337136,0.9999996657783252,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2022-12-25,film festival,0.0,0.03571428571428571,-0.006294471811713193,-0.1674436706277469,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,81.0,1.0,0.9729729369729744,0.0,0.9995722496932866,0.9986242445350848,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-01-01,film festival,1.0,0.07142857142857142,0.0005473453749315828,5.999999963,12.999999818000004,21.49999951625001,1.0,1.0,3.6717136467867437,82.0,1.0,0.9642856872857151,0.0,0.9999999313814536,0.9999997042318558,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-01-08,film festival,0.0,0.07142857142857142,-0.0005473453749315822,-0.19245008869283817,-0.9999999860000002,-0.9999999775000005,-1.0,0.0,3.6717136467867437,83.0,1.0,0.9646017426615052,0.0,0.9902320909713737,0.9534153266408598,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-01-15,film festival,0.0,0.03571428571428571,0.006294471811713191,-0.19156525600753302,-0.9999999720000008,-0.9999999775000005,0.0,0.0,5.291502473967112,84.0,1.0,0.9649122532017551,0.0,0.9999468574149524,0.9997758788573977,,,0.0,0.0,0.0,-0.9999999720000008,0
2023-01-22,film festival,0.0,0.03571428571428571,0.005747126436781608,-0.19069251681275481,-0.9999999720000008,-0.9999999775000005,0.0,0.0,5.291502473967112,85.0,1.0,0.9652173635543487,0.0,0.9999778230881853,0.9998946099551526,,,0.0,0.0,0.0,-0.9999999720000008,0
2023-01-29,film festival,0.0,0.03571428571428571,0.0051997810618500265,-0.18983159811446382,-0.9999999720000008,-0.9999999775000005,0.0,0.0,5.291502473967112,86.0,1.0,0.9655172133793112,0.0,0.9999960974444324,0.9999809518454549,,,0.0,0.0,0.0,-0.9999999720000008,0
2023-02-05,film festival,0.0,0.03571428571428571,0.004652435686918444,-0.1889822354688993,-0.9999999720000008,-0.9999999775000005,0.0,0.0,5.291502473967112,87.0,1.0,0.9658119375619666,0.0,0.9999999357531544,0.9999997225394023,,,0.0,0.0,0.0,-0.9999999720000008,0
2023-02-12,film festival,0.0,0.03571428571428571,0.004105090311986863,-0.18814417264132124,-0.9999999720000008,-0.9999999775000005,0.0,0.0,5.291502473967112,88.0,1.0,0.9661016664152551,0.0,0.9999999413526239,0.9999997466269127,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-02-19,film festival,0.0,0.03571428571428571,0.003557744937055283,-0.1873171612812511,-0.9999999720000008,-0.9999999775000005,0.0,-1.0,5.291502473967112,89.0,1.0,0.9663865258718496,0.0,0.9999999409803658,0.9999997449254927,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-02-26,film festival,0.0,0.03571428571428571,0.0030103995621237004,-0.18650096061328017,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,90.0,1.0,0.9666666376666676,0.0,0.9999991626001691,0.9999963799862263,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-03-05,film festival,0.0,0.03571428571428571,0.0024630541871921187,-0.18569533714256914,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,91.0,1.0,0.9669421195103315,0.0,0.9999991633479206,0.9999963819366958,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-03-12,film festival,0.0,0.03571428571428571,0.0019157088122605367,-0.18490006437422166,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,92.0,1.0,0.9672130852540993,0.0,0.9999991211496897,0.9999962014477715,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-03-19,film festival,0.0,0.03571428571428571,0.0013683634373289548,-0.18411492254576636,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,93.0,1.0,0.9674796450467489,0.0,0.9999999514173811,0.999999789736051,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-03-26,film festival,0.0,0.03571428571428571,0.0008210180623973727,-0.18333969837202885,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,94.0,1.0,0.967741905483872,0.0,0.9999999510449556,0.9999997880530911,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-04-02,film festival,0.0,0.03571428571428571,0.00027367268746579087,-0.18257418480172202,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,95.0,1.0,0.9679999697500009,0.0,0.9999999506858277,0.9999997864277943,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-04-09,film festival,0.0,0.03571428571428571,-0.00027367268746579103,-0.18181818078512396,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,96.0,1.0,0.9682539377539693,0.0,0.9999999503134708,0.999999784745281,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-04-16,film festival,0.0,0.03571428571428571,-0.0008210180623973729,-0.18107149105225018,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,97.0,1.0,0.968503906257875,0.0,0.9999996918170788,0.9999986645378024,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-04-23,film festival,0.0,0.03571428571428571,-0.0013683634373289548,-0.18033392590096609,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,98.0,1.0,0.968749969000001,0.0,0.9999999501407255,0.9999997838601883,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-04-30,film festival,0.0,0.03571428571428571,-0.0019157088122605367,-0.17960530099451685,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,99.0,1.0,0.9689922168120165,0.0,0.9999999494882631,0.9999997809647728,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-05-07,film festival,0.0,0.03571428571428571,-0.0024630541871921183,-0.1788854371679832,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,100.0,1.0,0.9692307377307703,0.0,0.9110033206051725,0.589297964653477,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-05-14,film festival,0.0,0.03571428571428571,-0.0030103995621237,-0.1781741602432036,-0.9999999720000008,-0.999999970000001,0.0,0.0,5.291502473967112,101.0,1.0,0.9694656171049628,0.0,0.911030725198412,0.5892849163859092,,,0.07142857142857142,1.0,1.0,0.9999999720000008,1
2023-05-21,film festival,1.0,0.07142857142857142,0.003831417624521074,5.634713802042322,12.999999818000004,21.49999951625001,1.0,1.0,3.6717136467867437,102.0,1.0,0.9621211867212128,0.0,0.999999966256125,0.9999997728664104,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-05-28,film festival,0.0,0.07142857142857142,0.0027367268746579096,-0.19841894649376618,-0.9999999860000002,-0.999999970000001,-1.0,0.0,3.6717136467867437,103.0,1.0,0.9624059894375947,0.0,0.9445659546687865,0.603556040691342,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-06-04,film festival,0.0,0.07142857142857142,0.0016420361247947446,-0.19764235272146122,-0.9999999860000002,-0.999999970000001,0.0,0.0,3.6717136467867437,104.0,1.0,0.9626865413641797,0.0,0.9999999399179796,0.9999995953141532,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-06-11,film festival,0.0,0.07142857142857142,0.0005473453749315827,-0.19687480670077975,-0.9999999860000002,-0.999999970000001,0.0,0.0,3.6717136467867437,105.0,1.0,0.9629629369629636,0.0,0.9446022227770394,0.6035278910266257,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-06-18,film festival,0.0,0.07142857142857142,-0.0005473453749315816,-0.1961161340997225,-0.9999999860000002,-0.999999970000001,0.0,0.0,3.6717136467867437,106.0,1.0,0.9632352679176478,0.0,0.9999996796503597,0.9999978426270111,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-06-25,film festival,0.0,0.07142857142857142,-0.0016420361247947454,-0.19536616525297293,-0.9999999860000002,-0.999999970000001,0.0,0.0,3.6717136467867437,107.0,1.0,0.9635036232350371,0.0,0.9446376283031227,0.6035033225492968,,,0.0,0.0,0.0,-0.9999999860000002,0
2023-07-02,film festival,0.0,0.07142857142857142,-0.0027367268746579087,-0.1946247350025019,-0.9999999860000002,-0.999999970000001,0.0,0.0,3.6717136467867437,108.0,1.0,0.9637680893420296,0.0,0.9999999604322687,0.9999997331381895,,,0.0,0.0,0.0,-0.9999999860000002,0
